,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
8996,GPU 2,0.103,0.032,100,0,0.0,0.0,,1141510.0,667184.0
9000,GPU 2,0.103,,100,0,,,0.0,,
9004,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,2272251.0,1761516.0
9008,GPU 2,0.103,,100,0,,,,,
9012,GPU 2,0.103,0.207,100,21,0.09,15603.0,770722081.0,3214419.0,9882519.0
9016,GPU 2,0.392,,100,21,,,,,
9020,GPU 2,0.392,0.45,100,21,0.215,0.0,0.0,5694911.0,22321554.0
9024,GPU 2,0.795,,100,21,,,,,
9028,GPU 2,0.795,0.442,100,27,0.216,0.0,0.0,5764229.0,22427430.0
9032,GPU 2,0.786,,100,27,,,,,
9036,GPU 2,0.786,0.436,100,27,0.213,0.0,0.0,5619305.0,22034960.0
9040,GPU 2,0.777,,100,27,,,,,
9044,GPU 2,0.777,0.446,100,27,0.215,0.0,0.0,8924731.0,26826263.0
9048,GPU 2,0.787,,100,27,,,,,
9054,GPU 2,0.791,0.447,100,27,0.215,770393637.0,770388438.0,7517709.0,26124819.0
9058,GPU 2,0.791,,100,27,,,,,
9062,GPU 2,0.776,0.434,100,27,0.214,0.0,5202.0,11669826.0,29093924.0
9066,GPU 2,0.776,,100,27,,,,,
9070,GPU 2,0.776,0.432,100,27,,0.0,0.0,6258325.0,24455371.0
9074,GPU 2,0.793,0.446,100,27,0.215,,,6481690.0,
9078,GPU 2,0.793,,100,27,,0.0,0.0,,24599185.0
9082,GPU 2,0.775,0.433,100,27,0.214,,,8688587.0,26929935.0
9086,GPU 2,0.775,,100,27,,0.0,0.0,,
9090,GPU 2,0.776,0.433,100,27,0.213,,,7215632.0,
9094,GPU 2,0.776,,72,15,,0.0,0.0,,27347560.0
9098,GPU 2,0.151,0.078,72,15,0.036,,,155886751.0,2090824027.0
9102,GPU 2,0.151,,72,15,,763527154.0,30916.0,,
9106,GPU 2,0.103,0.032,72,15,0.0,,,3789936.0,3451083.0
9112,GPU 2,0.103,,100,0,,0.0,0.0,,
9116,GPU 2,0.103,,100,0,,0.0,0.0,,
9120,GPU 2,0.103,0.032,100,0,0.0,,0.0,16494703.0,14247795.0
9124,GPU 2,0.103,,100,0,,0.0,,,
9128,GPU 2,0.103,0.032,100,0,0.0,,0.0,9577633.0,7940520.0
