,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
678,GPU 0,0.0,0.0,0,0,,0.0,0.0,1215169.0,735359.0
686,GPU 0,0.0,0.0,0,0,,0.0,0.0,1199260.0,719556.0
694,GPU 0,0.0,0.0,0,0,,0.0,0.0,1176153.0,700578.0
704,GPU 0,0.0,0.0,0,0,,0.0,0.0,1398506.0,821427.0
712,GPU 0,0.0,0.0,0,0,,,0.0,1199290.0,719574.0
720,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,3440925.0,2778808.0
724,GPU 0,0.0,,0,0,,,0.0,3440925.0,
728,GPU 0,0.0,,0,0,,,0.0,8464314.0,
732,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,4380419.0,3759860.0
736,GPU 0,0.0,,0,0,,,0.0,4380419.0,
740,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,5302807.0,4551967.0
748,GPU 0,0.0,,0,0,,,0.0,6515375.0,
756,GPU 0,0.0,,0,0,,,0.0,2393277.0,
762,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,823962.0,1918793.0
766,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,823962.0,542355.0
770,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,823962.0,542355.0
774,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,2111991.0,1800050.0
782,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,959410.0,922911.0
786,GPU 0,0.0,0.0,0,0,,0.0,0.0,1371336.0,1235766.0
794,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,1501752.0,1449607.0
802,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,4320866.0,7463788.0
810,GPU 0,0.0,0.0,0,0,0.0,0.0,0.0,12793471.0,12532805.0
820,GPU 0,0.0,0.0,2,0,0.0,0.0,0.0,55934918.0,81121529.0
824,GPU 0,0.0,,2,0,,,,,
828,GPU 0,0.004,0.001,2,0,,0.0,0.0,13605197.0,158274313.0
832,GPU 0,0.004,,2,0,0.001,,,,
836,GPU 0,0.005,0.003,2,0,,,0.0,1753565.0,4402125.0
840,GPU 0,0.005,,2,0,0.0,0.0,,,
844,GPU 0,0.0,0.0,2,0,,,0.0,3924242.0,4851885.0
848,GPU 0,0.0,,2,0,0.187,0.0,,,
